Episode,Step,Action,Reward,Mean Reward,State Values,Action Probs
4,7,Skip,1.9777229494753876,1.8740716840966862,"[array([0.], dtype=float32), array([0.67904437], dtype=float32), array([0.68492347], dtype=float32), array([0.3], dtype=float32), array([0.7], dtype=float32), array([0.32868102], dtype=float32)]","[0.33, 0.33, 0.34]"
4,8,Select,1.837322798789873,1.8694780734333345,"[array([0.], dtype=float32), array([-0.9034149], dtype=float32), array([0.6489526], dtype=float32), array([0.3], dtype=float32), array([0.65], dtype=float32), array([0.32637382], dtype=float32)]","[0.33, 0.33, 0.34]"
4,9,Skip,2.5343183911525484,1.9433492198465805,"[array([0.], dtype=float32), array([0.95887214], dtype=float32), array([0.51650625], dtype=float32), array([1.], dtype=float32), array([0.6], dtype=float32), array([0.53155714], dtype=float32)]","[0.33, 0.33, 0.34]"
4,10,Select,3.00940404100601,2.0499547019625237,"[array([0.], dtype=float32), array([-0.45305425], dtype=float32), array([0.32899016], dtype=float32), array([0.3], dtype=float32), array([0.55], dtype=float32), array([0.2555103], dtype=float32)]","[0.33, 0.33, 0.34]"
5,1,Select,1.8742868983060625,1.8742868983060625,"[array([0.65], dtype=float32), array([-0.41610157], dtype=float32), array([1.], dtype=float32), array([0.3], dtype=float32), array([1.], dtype=float32), array([0.72692263], dtype=float32)]","[0.33, 0.33, 0.34]"
5,2,Select,1.308076176120625,1.5911815372133438,"[array([0.3], dtype=float32), array([0.43364972], dtype=float32), array([0.877795], dtype=float32), array([0.3], dtype=float32), array([0.95], dtype=float32), array([0.40379444], dtype=float32)]","[0.33, 0.33, 0.34]"
5,3,Select,1.045873905396078,1.4094123266075886,"[array([0.5], dtype=float32), array([-1.], dtype=float32), array([0.8116706], dtype=float32), array([0.3], dtype=float32), array([0.9], dtype=float32), array([0.5109759], dtype=float32)]","[0.33, 0.33, 0.34]"
5,4,Skip,0.92,1.2870592449556915,"[array([0.45], dtype=float32), array([-0.16795121], dtype=float32), array([0.83000416], dtype=float32), array([0.3], dtype=float32), array([0.85], dtype=float32), array([0.64367294], dtype=float32)]","[0.33, 0.33, 0.34]"
5,5,Select,1.3274824315092346,1.2951438822664,"[array([0.5], dtype=float32), array([-0.8642029], dtype=float32), array([0.8967054], dtype=float32), array([1.], dtype=float32), array([0.8], dtype=float32), array([0.5209651], dtype=float32)]","[0.33, 0.33, 0.34]"
5,6,Skip,0.44000000000000006,1.1526199018886667,"[array([0.3], dtype=float32), array([-0.58794284], dtype=float32), array([0.6645166], dtype=float32), array([0.3], dtype=float32), array([0.75], dtype=float32), array([0.42284283], dtype=float32)]","[0.33, 0.33, 0.34]"
5,7,Skip,1.92965272195213,1.2636245904691614,"[array([0.3], dtype=float32), array([0.6879725], dtype=float32), array([0.82464874], dtype=float32), array([1.], dtype=float32), array([0.7], dtype=float32), array([0.8387003], dtype=float32)]","[0.33, 0.33, 0.34]"
5,8,Select,4.274058350513221,1.639928810474669,"[array([0.65], dtype=float32), array([-0.34542963], dtype=float32), array([0.75708574], dtype=float32), array([1.], dtype=float32), array([0.65], dtype=float32), array([0.7253599], dtype=float32)]","[0.33, 0.33, 0.34]"
5,9,Select,2.216693247797138,1.7040137479549433,"[array([0.2], dtype=float32), array([-0.2702087], dtype=float32), array([0.579302], dtype=float32), array([0.3], dtype=float32), array([0.6], dtype=float32), array([0.21381812], dtype=float32)]","[0.33, 0.33, 0.34]"
5,10,Skip,2.014556492032324,1.7350680223626813,"[array([0.5], dtype=float32), array([-0.74562633], dtype=float32), array([0.49393424], dtype=float32), array([1.], dtype=float32), array([0.55], dtype=float32), array([0.54474455], dtype=float32)]","[0.33, 0.33, 0.34]"
